STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2013,,8.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2014,,9.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2015,,9.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2016,,7.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2017,,8.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2018,,9.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2019,,10.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2020,,10.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2021,,11.2,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2022,,14.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2023,,13.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",LV,Latvia,2024,,13.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2011,,1.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2012,,1.4,,u,low reliability,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2013,,1.4,,u,low reliability,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2014,,1.9,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2015,,1.8,,u,low reliability,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2016,,1.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2017,,2.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2018,,1.6,,u,low reliability,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2019,,1.3,,u,low reliability,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",ME,Montenegro,2020,,2.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2011,,4.5,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2012,,4.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2013,,4.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2014,,4.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2015,,5.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2016,,5.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2017,,4.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2018,,4.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2019,,5.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MK,North Macedonia,2020,,7.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2004,,5.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2005,,5.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2006,,5.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2007,,6.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2008,,6.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2009,,5.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2010,,5.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2011,,2.7,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2012,,3.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2013,,3.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2014,,3.3,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2015,,3.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2016,,3.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2017,,4.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2018,,4.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2019,,5.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2020,,4.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2021,,4.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2022,,6.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2023,,6.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",MT,Malta,2024,,6.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2004,,154.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2005,,146.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2006,,142.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2007,,149.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2008,,142.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2009,,144.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2010,,144.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2011,,174.7,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2012,,170.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2013,,163.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED0-4,"Less than primary, primary, secondary and post-secondary non-tertiary education (levels 0-4)",NL,Netherlands,2014,,164.9,,b,break in time series,,
