structure,structure_id,structure_name,freq,time_frequency,isco08,international_standard_classification_of_occupations_2008_isco_08,unit,unit_of_measure,geo,geopolitical_entity_reporting,time_period,time,obs_value,observation_value,obs_flag,observation_status_flag_v2_structure,conf_status,confidentiality_status_flag
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2020-Q4,,18.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2021-Q1,,17.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2021-Q2,,15.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2021-Q3,,15.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2021-Q4,,15.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2022-Q1,,14.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2022-Q2,,13.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2022-Q3,,13.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2022-Q4,,12.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2023-Q1,,12.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2023-Q2,,12.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2023-Q3,,11.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2023-Q4,,11.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2024-Q1,,11.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2024-Q2,,11.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2024-Q3,,12.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2024-Q4,,13.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2025-Q1,,16.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,CZ,Czechia,2025-Q2,,18.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2019-Q4,,2.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2020-Q1,,1.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2020-Q2,,1.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2020-Q3,,1.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2020-Q4,,1.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2021-Q1,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2021-Q2,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2021-Q3,,1.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2021-Q4,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2022-Q1,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2022-Q2,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2022-Q3,,1.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2022-Q4,,1.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2023-Q1,,1.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2023-Q2,,1.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2023-Q3,,1.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2023-Q4,,1.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2024-Q1,,1.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2024-Q2,,1.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2024-Q3,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2024-Q4,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2025-Q1,,1.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DE,Germany,2025-Q2,,1.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2020-Q1,,8.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2020-Q2,,7.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2020-Q3,,6.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2020-Q4,,4.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2021-Q1,,3.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2021-Q2,,2.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2021-Q3,,2.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2021-Q4,,2.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2022-Q1,,1.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OC133,Information and communications technology service managers,PC,Percentage,DK,Denmark,2022-Q2,,1.8,,,,,
