structure,structure_id,structure_name,freq,time_frequency,unit,unit_of_measure,age,age_class,geo,geopolitical_entity_reporting,time_period,time,obs_value,observation_value,obs_flag,observation_status_flag_v2_structure,conf_status,confidentiality_status_flag
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CH,Switzerland,2022,,168.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CH,Switzerland,2023,,170.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CH,Switzerland,2024,,175.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2004,,3.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2005,,3.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2006,,3.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2007,,4.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2008,,5.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2009,,5.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2010,,5.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2011,,5.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2012,,5.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2013,,5.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2014,,5.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2015,,5.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2016,,5.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2017,,6.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2018,,7.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2019,,7.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2020,,8.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2021,,9.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2022,,11.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2023,,15.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CY,Cyprus,2024,,14.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2004,,83.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2005,,93.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2006,,95.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2007,,113.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2008,,118.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2009,,120.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2010,,119.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2011,,92.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2012,,89.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2013,,103.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2014,,113.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2015,,108.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2016,,111.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2017,,114.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2018,,134.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2019,,134.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2020,,143.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2021,,160.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2022,,154.5,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2023,,139.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,CZ,Czechia,2024,,154.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2004,,747.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2005,,843.4,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2006,,864.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2007,,873.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2008,,894.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2009,,897.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2010,,918.6,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2011,,769.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2012,,862.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2013,,888.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2014,,908.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2015,,935.5,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2016,,987.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2017,,996.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2018,,1032.5,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2019,,1068.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2020,,1184.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2021,,1259.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2022,,1291.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2023,,1297.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DE,Germany,2024,,1387.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2004,,83.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2005,,72.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2006,,85.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2007,,86.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2008,,90.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2009,,85.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2010,,89.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2011,,83.2,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2012,,91.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2013,,91.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2014,,88.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2015,,88.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2016,,95.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2017,,98.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2018,,95.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2019,,99.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2020,,104.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2021,,104.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2022,,107.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2023,,111.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,DK,Denmark,2024,,117.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2004,,14.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2005,,9.6,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2006,,9.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2007,,11.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2008,,13.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2009,,13.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2010,,12.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2011,,9.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2012,,12.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2013,,12.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2014,,11.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2015,,13.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2016,,17.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2017,,16.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2018,,16.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2019,,18.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2020,,21.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2021,,21.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2022,,20.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2023,,26.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EE,Estonia,2024,,29.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2004,,63.7,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2005,,65.2,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2006,,67.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2007,,68.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2008,,69.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2009,,68.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2010,,69.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2011,,43.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2012,,43.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2013,,44.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2014,,36.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2015,,36.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2016,,43.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2017,,51.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2018,,58.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2019,,56.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2020,,54.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2021,,65.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2022,,67.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2023,,67.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,EL,Greece,2024,,71.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,ES,Spain,2004,,244.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,ES,Spain,2005,,261.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,ES,Spain,2006,,272.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,ES,Spain,2007,,298.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,ES,Spain,2008,,310.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y35-74,From 35 to 74 years,ES,Spain,2009,,317.9,,e,estimated,,
