size_emp,size_classes_in_number_of_persons_employed,sector,unit_of_measure,geo,geopolitical_entity_reporting,time_period,obs_value,sector_group
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SI,SLOVENIA,2015,7.65,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SI,SLOVENIA,2016,9.31,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SI,SLOVENIA,2017,7.66,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SI,SLOVENIA,2018,5.74,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SI,SLOVENIA,2019,8.35,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2012,5.88,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2014,13.08,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2015,4.22,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2016,3.49,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2017,3.87,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2018,5.51,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,SK,SLOVAKIA,2019,4.41,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,TR,TÜRKIYE,2018,11.17,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,TR,TÜRKIYE,2019,11.36,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2012,13.77,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2014,8.76,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2015,7.18,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2016,9.64,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2017,8.49,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2018,9.75,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,UK,UNITED KINGDOM,2019,8.46,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AL,ALBANIA,2022,16.18,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2012,21.96,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2014,13.19,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2015,7.0,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2016,13.09,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2017,11.83,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2018,13.9,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2019,9.86,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2020,4.38,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2022,13.2,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,AT,AUSTRIA,2024,8.85,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BA,BOSNIA AND HERZEGOVINA,2018,13.32,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BA,BOSNIA AND HERZEGOVINA,2019,15.87,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BA,BOSNIA AND HERZEGOVINA,2020,10.34,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BA,BOSNIA AND HERZEGOVINA,2022,9.12,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BA,BOSNIA AND HERZEGOVINA,2024,21.2,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BE,BELGIUM,2012,7.53,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BE,BELGIUM,2014,10.87,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BE,BELGIUM,2015,15.69,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BE,BELGIUM,2016,15.66,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BE,BELGIUM,2017,11.8,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BE,BELGIUM,2018,16.1,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2012,21.32,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2014,35.77,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2015,27.17,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2016,38.55,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2017,16.45,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2018,18.96,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2019,21.3,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2020,20.66,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2022,20.54,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,BG,BULGARIA,2024,15.98,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2012,38.96,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2014,26.37,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2015,22.07,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2016,17.16,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2017,23.91,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2018,23.72,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2019,24.44,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2020,28.65,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2022,26.99,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CY,CYPRUS,2024,36.28,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2012,18.85,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2014,12.85,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2015,14.14,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2016,8.47,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2017,9.53,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2018,9.0,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2019,14.1,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2020,8.78,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2022,9.2,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,CZ,CZECHIA,2024,7.67,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2012,5.33,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2014,8.12,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2015,13.25,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2016,9.93,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2017,5.14,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2018,7.79,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2019,6.57,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2020,7.83,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2022,8.77,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DE,GERMANY,2024,8.2,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2014,15.0,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2015,23.76,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2016,10.33,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2017,10.72,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2019,20.03,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2020,12.35,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,DK,DENMARK,2024,33.18,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,13.85,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,12.23,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,13.95,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,13.57,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,11.95,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,12.31,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,12.07,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,11.15,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,13.48,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EA,"EURO AREA (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,13.06,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2012,32.18,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2014,23.4,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2015,25.62,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2016,22.38,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2017,20.76,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2018,18.96,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2019,13.24,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2020,30.83,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2022,10.08,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EE,ESTONIA,2024,23.39,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2012,26.21,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2014,27.07,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2015,31.48,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2018,23.58,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2019,20.93,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2022,17.89,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EL,GREECE,2024,30.92,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2012,22.3,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2014,22.06,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2015,26.43,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2016,27.73,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2017,20.87,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2018,20.81,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2019,13.8,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2020,11.62,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2022,15.26,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,ES,SPAIN,2024,9.29,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2012,15.82,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2014,11.73,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2015,13.31,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2016,12.98,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2017,12.08,TRADE_TRANSPORT_HOSPITALITY
GE10,10 PERSONS EMPLOYED OR MORE,ACCOMMODATION,PERCENTAGE OF ENTERPRISES,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2018,12.27,TRADE_TRANSPORT_HOSPITALITY
